,credit_score,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
153,539,Male,37,2,127609.59,1,1,0,98646.22,0
481,525,Female,23,5,0.0,2,1,0,160249.1,0
6122,619,Male,44,3,116967.68,1,1,0,5075.17,1
7674,665,Male,28,8,137300.23,1,1,0,90174.83,0
7101,831,Female,44,10,0.0,1,0,1,47729.33,0
1762,758,Female,34,1,154139.45,1,1,1,60728.89,0
7715,517,Male,62,1,43772.66,3,1,0,187756.24,1
9081,736,Male,54,7,111729.47,2,0,1,84920.49,0
7479,567,Male,35,8,153137.74,1,1,0,88659.07,0
6212,730,Female,62,2,0.0,2,1,1,162889.1,0
4853,684,Female,41,6,135203.81,2,1,1,121967.88,0
2711,608,Female,28,9,0.0,2,1,1,125062.02,0
6766,638,Female,33,5,129335.65,1,1,1,56585.2,1
4150,761,Female,33,6,138053.79,2,1,0,148779.41,0
1333,539,Female,38,8,82407.51,1,1,0,13123.41,0
8378,614,Female,37,6,96340.81,2,1,1,139377.24,1
9389,538,Female,32,2,0.0,1,1,1,80130.54,0
9707,642,Female,41,7,115171.71,1,1,1,37674.47,0
9121,618,Female,40,0,0.0,1,1,0,119059.13,0
3850,680,Male,34,3,143292.95,1,1,0,66526.01,0
8340,553,Female,25,7,128524.19,2,1,0,20682.46,0
4124,678,Male,26,5,111128.04,1,1,0,60941.27,1
8963,741,Male,52,1,171236.3,2,0,0,21834.4,1
4788,757,Female,44,9,0.0,2,1,0,177528.92,0
2866,727,Female,26,9,121508.28,1,1,1,146785.44,0
1386,758,Female,42,7,0.0,2,0,1,76209.56,0
5941,612,Female,33,0,64900.32,2,1,0,102426.12,0
3067,806,Male,31,10,138653.51,1,1,0,190803.37,0
9058,470,Female,48,6,140576.11,1,1,1,116971.05,0
3629,671,Female,48,8,115713.84,2,0,0,83210.84,0
9455,689,Female,55,4,0.0,2,1,1,58442.25,0
8949,731,Male,46,10,0.0,2,1,0,153015.42,0
3028,697,Female,48,2,108128.96,2,1,1,103944.37,0
2969,681,Male,34,7,0.0,2,0,0,130686.59,0
8646,470,Female,25,8,127974.06,2,1,1,183259.35,0
6136,780,Female,33,6,145580.61,1,1,1,154598.56,0
8801,510,Female,52,6,191665.21,1,1,1,131312.56,1
4263,746,Male,24,10,68781.82,1,0,1,47997.39,0
645,673,Female,34,8,42157.08,1,1,0,20598.59,1
9653,527,Male,58,3,137318.42,1,1,1,126144.96,0
2074,661,Male,44,1,141136.62,1,1,0,189742.78,1
341,659,Male,31,4,118342.26,1,0,0,161574.19,0
8041,698,Female,50,1,0.0,4,1,0,88566.9,1
1622,697,Female,25,4,165686.11,2,1,0,15467.98,0
7141,755,Female,38,1,82083.52,1,0,1,10333.78,0
5796,554,Female,45,4,0.0,2,1,1,193412.05,0
7184,720,Male,23,0,187861.18,2,1,1,104120.17,0
8232,582,Male,25,9,148042.97,2,1,0,52341.15,0
5475,612,Male,42,5,141927.1,1,1,1,43018.98,0
9252,451,Female,31,7,140931.82,1,0,1,20388.77,0
74,519,Male,36,9,0.0,2,0,1,145562.4,0
8633,767,Female,35,2,0.0,2,0,0,144251.38,0
9229,847,Female,35,5,111743.43,1,1,1,183584.14,0
2051,712,Female,37,1,106881.5,2,0,0,169386.81,0
2541,611,Female,61,3,131583.59,4,0,1,66238.23,1
1301,643,Male,34,3,83132.09,1,1,1,21360.88,0
5877,474,Male,26,6,0.0,2,0,0,152491.22,0
7368,850,Female,36,3,169025.83,1,1,0,174235.06,0
1304,718,Female,31,0,118100.59,2,1,0,103165.15,0
8428,548,Female,36,2,108913.84,2,1,1,140460.01,0
9094,595,Female,32,0,92466.21,1,1,0,4721.3,0
2599,550,Male,62,7,80927.56,1,0,1,64490.67,0
2573,689,Male,40,2,0.0,2,1,1,164768.82,0
3186,637,Female,36,10,145750.45,2,1,1,96660.76,0
2768,669,Male,26,4,0.0,2,1,1,197594.34,0
4831,660,Male,35,7,0.0,2,1,0,13218.6,0
4223,726,Female,51,8,107494.86,2,1,0,140937.91,1
9649,715,Female,38,0,0.0,2,1,1,332.81,0
2106,637,Female,55,1,123378.2,1,1,0,81431.99,1
2679,520,Female,35,4,115680.81,1,1,1,90280.7,0
1387,725,Male,66,4,86459.8,1,1,1,141476.56,0
8931,678,Female,55,5,0.0,1,0,1,196794.11,1
9659,821,Male,42,3,87807.29,2,1,1,64613.81,0
7083,665,Female,32,10,0.0,1,1,1,22487.45,0
1279,521,Female,39,6,0.0,2,0,1,27375.15,0
804,850,Male,39,4,127771.35,2,0,1,151738.54,0
1555,658,Female,40,7,140596.95,1,0,1,135459.02,1
9486,753,Male,32,6,177729.13,1,1,1,161642.08,0
4566,652,Female,40,4,79927.36,2,1,1,33524.6,0
9669,674,Male,37,3,0.0,1,1,0,158049.9,0
4841,587,Female,44,5,125584.17,2,1,1,41852.24,1
3594,652,Female,37,9,145219.3,1,1,0,159132.83,0
6035,617,Male,34,1,61687.33,2,1,0,105965.25,0
6852,600,Female,37,4,0.0,3,1,0,7312.25,1
8705,742,Female,35,2,79126.17,1,1,1,126997.53,0
4177,709,Female,32,7,0.0,2,1,1,199418.02,0
1308,710,Male,33,10,118327.17,2,1,1,192928.82,0
3452,757,Male,57,3,89079.41,1,1,1,53179.21,1
3695,571,Male,40,10,112896.86,1,1,1,121402.53,0
4242,526,Male,50,5,124233.24,1,0,1,159456.87,1
2198,473,Male,48,8,0.0,2,1,0,71139.8,0
4425,717,Female,28,1,90537.16,1,0,1,74800.99,0
6150,632,Male,41,8,127205.32,4,1,0,93874.87,1
943,675,Female,29,8,121326.42,1,1,0,133457.52,0
822,642,Male,34,8,0.0,1,1,0,72085.1,0
5005,733,Male,48,5,0.0,1,0,1,117830.57,0
6612,502,Female,64,3,139663.37,1,0,1,100995.11,0
8356,731,Female,26,3,0.0,2,1,0,37697.29,0
5619,785,Male,41,7,0.0,2,1,1,199108.88,0
4547,850,Male,37,9,122506.38,1,0,1,199693.84,1
2538,723,Male,38,6,0.0,2,1,1,94415.6,0
5207,777,Female,37,10,121532.17,2,1,1,73464.88,0
9514,845,Female,28,9,0.0,2,1,1,56185.98,0
9009,751,Male,54,9,156367.6,2,0,1,116179.92,0
3054,540,Male,67,1,88382.01,1,0,1,59457.0,0
3675,727,Male,32,1,59271.82,1,1,1,46019.43,0
7776,736,Female,63,10,0.0,2,0,1,502.7,0
7218,757,Male,36,7,144852.06,1,0,0,130861.95,0
6722,662,Male,29,5,147092.65,1,1,0,10928.3,0
3300,677,Male,28,0,143988.0,2,1,0,8755.69,1
3310,506,Male,50,3,0.0,2,1,0,12016.79,0
7221,625,Male,41,6,97663.16,2,1,0,57128.78,0
8519,631,Male,29,7,0.0,2,0,1,125877.22,0
5954,850,Male,33,0,124781.67,1,0,1,33700.52,0
832,732,Female,29,1,154333.82,1,1,1,138527.56,0
3462,428,Female,62,1,107735.93,1,0,1,58381.77,0
7643,722,Female,32,4,0.0,2,1,1,113666.48,0
54,601,Male,42,1,98495.72,1,1,0,40014.76,1
3451,607,Female,21,0,0.0,2,1,0,116106.52,0
6305,726,Female,33,7,99046.31,2,1,1,56053.06,0
1481,592,Male,38,8,0.0,2,1,0,180426.2,0
4873,581,Male,37,7,0.0,2,1,1,74320.75,0
8038,613,Female,50,5,101242.98,2,1,0,12493.61,0
3335,581,Female,31,6,0.0,2,1,0,188377.21,0
6016,850,Male,38,7,101985.81,2,0,0,43801.27,0
4926,674,Female,36,6,100762.64,1,1,0,182156.86,0
5797,699,Male,37,10,0.0,2,0,0,83263.04,0
9831,705,Female,48,1,156848.13,2,1,1,99475.95,1
5083,653,Female,38,9,149571.94,1,1,0,118383.18,0
6645,850,Male,37,4,126872.6,1,1,0,197266.58,0
5490,655,Female,78,2,0.0,2,0,1,188435.38,0
768,684,Male,41,2,119782.72,2,0,0,120284.67,0
2065,626,Male,33,8,0.0,2,1,0,138504.28,0
9500,739,Female,27,8,98926.4,1,1,1,106969.98,0
7311,707,Male,37,1,0.0,2,0,1,6035.51,0
8477,556,Male,42,0,115915.53,2,0,1,125435.47,1
4524,676,Male,38,8,0.0,2,1,1,133692.88,0
2717,775,Male,70,6,119684.88,2,1,1,74532.02,0
2079,562,Male,45,6,136855.24,1,1,0,46864.0,0
8914,429,Female,39,6,48023.83,1,1,0,74870.99,0
951,789,Male,33,8,151607.56,1,1,0,4389.4,0
8058,484,Female,50,2,90408.16,2,0,0,48170.57,0
2482,567,Male,40,4,118628.8,1,0,0,91973.63,0
1759,584,Male,35,9,0.0,2,1,0,192381.21,0
4422,648,Female,28,8,90371.09,1,1,1,146851.73,0
6704,436,Male,45,3,104339.11,2,1,1,183540.22,1
5182,670,Female,31,2,57530.06,1,1,1,181893.31,1
8533,706,Male,34,8,0.0,2,1,1,37479.97,0
3701,603,Male,46,2,0.0,2,1,1,59563.49,0
4243,768,Female,26,5,51116.26,1,1,1,70454.79,1
688,625,Female,51,7,136294.97,1,1,0,38867.46,1
3432,790,Male,26,5,0.0,1,1,0,20510.79,0
4944,630,Male,53,5,138053.67,1,0,1,114110.97,0
966,563,Female,34,6,139810.34,1,1,1,152417.79,0
9484,813,Male,30,1,116416.94,1,0,1,85808.22,0
2713,763,Male,67,9,148564.66,1,0,1,87236.4,0
4757,743,Female,36,8,92716.96,1,1,1,33693.78,0
9545,721,Male,57,1,0.0,1,1,1,195940.96,0
6320,618,Male,32,5,133476.09,1,0,1,154843.4,0
5975,614,Male,44,6,0.0,2,0,1,104930.46,0
3572,697,Male,31,3,108805.42,2,0,1,123825.83,0
5299,543,Female,71,1,104308.77,1,1,1,25650.04,0
1990,841,Male,41,1,0.0,2,0,1,193093.77,0
1205,780,Male,76,10,121313.88,1,0,1,64872.33,0
4971,681,Male,30,2,128393.29,1,1,1,180593.45,0
6783,603,Male,31,4,0.0,2,0,1,9607.1,0
3600,506,Female,57,6,0.0,2,0,1,194421.12,1
6490,760,Male,34,2,0.0,2,1,0,164162.44,0
8609,678,Male,40,1,0.0,2,1,1,187343.4,0
9978,774,Male,40,9,93017.47,2,1,0,191608.97,0
8070,791,Male,31,1,130240.33,1,0,0,96546.55,0
8577,754,Male,65,1,136186.44,1,1,1,121529.59,1
7973,592,Male,31,7,124593.23,1,1,0,86079.67,0
1625,680,Male,44,3,0.0,2,1,0,86935.08,0
536,639,Male,35,10,128173.9,2,1,0,59093.39,0
8766,649,Female,36,6,86607.39,1,0,0,19825.09,0
7970,850,Male,30,6,86449.39,1,1,1,188809.23,0
4212,627,Female,25,4,0.0,1,1,1,194313.93,0
6456,606,Male,31,10,0.0,2,1,0,195209.4,0
3507,761,Male,36,9,127637.92,1,1,1,81062.93,0
8393,769,Male,60,9,148846.39,1,1,0,192831.67,1
7112,670,Female,35,2,79585.96,1,0,1,198802.9,0
2708,630,Female,21,1,85818.18,1,1,1,133102.3,0
5031,769,Female,34,7,137239.17,1,1,1,71379.92,1
6514,563,Male,26,7,0.0,2,0,0,6139.74,0
4662,652,Male,58,6,0.0,2,0,1,170025.43,0
4021,772,Female,48,6,108736.52,1,1,0,184564.67,1
1854,740,Female,36,4,109044.6,1,0,0,94554.74,1
9425,687,Female,72,4,0.0,2,1,1,50267.69,0
2872,439,Male,52,3,96196.24,4,1,0,198874.52,1
3030,676,Male,20,1,80569.73,1,0,0,68621.98,0
1645,506,Female,41,3,57745.76,1,1,0,4035.46,0
3417,612,Female,42,10,75497.51,1,0,0,149682.78,0
3476,746,Male,30,1,112666.67,1,0,0,11710.4,1
9552,664,Female,41,5,0.0,1,1,1,152054.33,0
1792,686,Male,41,7,102749.72,1,0,1,194913.86,0
3797,839,Female,51,3,0.0,1,1,1,69101.23,1
3368,630,Male,67,5,0.0,2,1,1,27330.27,0
7196,561,Female,35,5,0.0,2,1,0,59981.62,0
9641,680,Male,34,9,0.0,2,1,1,95686.6,0
5109,710,Female,28,6,0.0,1,1,0,48426.98,0
6024,698,Male,27,6,125427.37,2,0,0,27654.44,0
8795,651,Male,38,2,0.0,3,1,0,67029.82,1
9294,713,Male,36,8,133889.35,1,1,1,143265.65,0
126,549,Female,52,1,0.0,1,0,1,8636.05,1
5959,719,Female,33,7,0.0,2,1,0,20016.59,0
3876,565,Male,31,2,89558.39,2,1,1,4441.54,0
4451,578,Male,34,4,175111.11,1,1,1,74858.3,0
7147,724,Male,36,1,0.0,2,1,0,52462.25,0
3531,408,Female,84,8,87873.39,1,0,0,188484.52,1
827,758,Male,56,1,0.0,2,1,1,10643.38,0
7790,674,Male,22,3,0.0,1,1,1,173940.59,0
984,773,Male,25,1,124532.78,2,0,1,11723.57,0
7783,437,Female,43,6,0.0,1,1,0,148330.97,1
2443,560,Male,57,0,0.0,2,0,1,116781.71,0
8554,603,Female,24,3,0.0,1,1,1,198826.03,1
345,840,Female,43,7,0.0,2,1,0,90908.95,0
814,700,Female,26,2,0.0,2,0,0,50051.42,0
6166,773,Male,64,2,145578.28,1,0,1,186172.85,0
5779,684,Male,40,2,70291.02,1,1,1,115468.84,1
2116,701,Male,44,7,0.0,2,1,0,23425.78,0
793,743,Female,34,1,131736.88,1,1,1,108543.21,0
6898,575,Male,41,2,100062.39,1,0,0,126307.25,0
2674,804,Male,25,7,108396.67,1,1,0,128276.95,0
94,730,Male,42,4,0.0,2,0,1,85982.47,0
4225,648,Male,36,8,146943.38,2,1,1,130041.45,0
3756,755,Male,31,5,0.0,2,0,1,194660.78,0
2891,613,Female,30,5,131563.88,2,1,0,170638.98,0
2371,730,Female,22,9,65763.57,1,1,1,145792.01,0
9388,679,Male,39,5,0.0,2,1,1,100060.54,0
3228,583,Female,29,10,0.0,2,1,1,111285.85,0
7863,746,Male,47,8,142382.03,1,1,1,62086.62,0
6359,650,Female,45,9,152367.21,3,1,0,150835.21,1
9196,794,Female,37,9,0.0,2,1,0,68008.85,0
7326,600,Male,49,7,90218.9,1,1,0,91347.76,0
6028,646,Female,50,5,142644.64,2,1,1,142208.5,1
1865,760,Female,32,7,0.0,2,1,1,105969.05,0
4612,748,Female,49,7,29602.08,1,0,0,163550.58,1
2645,755,Male,23,5,84284.48,2,1,1,62851.6,0
2243,756,Male,38,6,119208.85,1,1,0,169763.89,1
5373,776,Male,30,6,0.0,2,0,1,63908.86,0
2336,640,Male,33,7,154575.76,1,1,0,25722.28,1
950,635,Female,48,8,130796.33,2,1,1,43250.3,0
1120,848,Male,31,4,90018.45,2,1,0,193132.98,0
2204,509,Male,31,3,0.0,2,1,0,15360.91,0
419,605,Female,28,6,0.0,2,0,0,159508.52,0
922,555,Male,51,5,0.0,3,1,0,189122.89,1
8669,540,Male,39,2,0.0,2,1,0,81995.92,0
5408,682,Female,54,0,83102.72,2,1,1,54132.93,0
5788,602,Female,42,10,0.0,2,0,0,169921.11,1
5742,832,Male,61,2,0.0,1,0,1,127804.66,1
7667,797,Male,29,1,0.0,1,0,1,149991.32,0
5567,676,Male,28,1,69459.05,2,1,1,128461.29,0
8135,710,Female,24,7,103099.17,2,1,0,173276.62,0
1202,529,Male,22,5,0.0,1,1,0,151169.83,0
5765,520,Male,30,3,143396.54,2,1,1,898.51,0
8389,743,Male,25,6,0.0,2,1,0,129740.11,0
1970,666,Female,41,10,141162.08,1,1,0,50908.48,0
4018,715,Female,32,3,104857.19,2,1,0,114149.8,0
3687,668,Female,32,2,0.0,2,1,1,40652.33,0
1997,672,Female,34,1,142151.75,2,1,1,168753.34,0
4033,632,Male,48,6,126066.26,1,1,0,64345.61,1
1248,689,Female,28,3,0.0,2,1,1,192449.02,0
2192,845,Male,33,8,164385.53,1,1,0,150664.97,0
2712,565,Female,32,9,68067.24,1,1,0,143287.58,0
2190,700,Female,59,5,137648.41,1,1,0,142977.05,1
4670,637,Male,41,2,138014.4,2,1,0,140298.24,0
5142,719,Female,48,5,0.0,2,0,0,78563.66,0
5984,662,Female,41,4,0.0,2,1,0,126551.48,0
6565,663,Female,33,2,0.0,2,1,0,153295.0,0
7804,684,Male,59,9,122471.09,1,0,1,15807.07,0
6943,719,Male,40,4,128389.12,1,1,1,176091.31,0
2136,727,Male,18,4,133550.67,1,1,1,46941.41,0
1065,512,Male,36,4,152169.12,2,0,0,38629.3,1
600,601,Female,43,8,0.0,3,0,1,110916.15,1
4227,633,Female,36,6,125130.28,1,0,0,125961.48,0
7577,615,Male,43,3,86920.86,1,1,1,150048.37,0
77,678,Female,32,9,0.0,1,1,1,148210.64,0
7546,697,Female,42,10,0.0,2,1,0,61312.15,0
2898,696,Male,52,6,139781.06,1,1,0,27445.4,1
4820,484,Female,32,3,0.0,2,1,1,139390.99,0
9302,744,Male,36,10,0.0,2,1,1,182867.84,0
6413,739,Female,20,4,133800.98,1,0,1,150245.81,0
9064,521,Female,49,2,127948.57,1,1,1,182765.14,0
8007,647,Male,41,4,138937.35,1,1,1,101617.64,1
5468,591,Male,45,5,0.0,2,1,1,155492.87,0
5951,721,Male,41,7,0.0,2,0,1,61018.85,0
3391,570,Female,46,3,0.0,2,0,0,820.46,0
5415,850,Female,28,1,105245.34,1,0,1,74780.13,0
2560,650,Female,30,6,0.0,1,0,0,67997.13,1
8162,621,Male,27,4,137003.68,1,1,0,21254.06,0
2635,592,Female,27,4,0.0,2,1,1,183569.25,0
5256,713,Female,48,1,163760.82,1,0,0,157381.14,1
3530,453,Female,42,5,0.0,3,1,0,83008.49,1
8567,699,Male,30,9,0.0,1,1,1,108162.13,0
1908,605,Female,48,6,0.0,2,1,1,40062.99,0
235,763,Male,42,6,100160.75,1,1,0,33462.94,1
1604,718,Female,31,1,152663.77,1,0,1,17128.64,0
7984,464,Male,46,6,161798.53,1,1,0,182944.47,0
3490,453,Male,29,6,0.0,1,0,0,198376.02,1
1994,705,Female,49,7,0.0,1,1,0,63405.2,1
2824,628,Male,32,9,149136.31,2,1,1,16402.11,0
9285,551,Female,48,5,95679.29,1,0,0,94978.1,0
1342,652,Male,71,4,0.0,1,1,1,120107.1,0
8512,612,Male,39,5,170288.38,1,1,1,59601.15,0
1619,656,Male,18,10,151762.74,1,0,1,127014.32,0
5287,635,Female,38,1,0.0,2,1,0,90605.05,0
2060,737,Male,38,6,146282.79,2,1,0,198516.2,0
9955,714,Male,29,4,0.0,2,1,1,37605.9,0
2219,631,Female,34,6,125227.82,2,0,1,128247.03,0
6038,624,Female,27,7,104848.68,1,1,1,167387.36,0
260,732,Male,42,9,108748.08,2,1,1,65323.11,0
9365,802,Male,29,9,127414.55,1,1,1,134459.12,0
9093,527,Male,31,4,0.0,1,1,0,169361.89,0
3744,647,Male,37,3,116509.99,1,1,1,149517.71,1
2026,451,Female,23,9,0.0,2,0,1,48021.71,0
6988,764,Female,44,1,0.0,2,1,1,11467.38,0
4234,559,Female,42,7,0.0,2,1,1,190040.29,0
1917,428,Female,40,3,129248.11,2,1,0,72876.43,1
1828,547,Female,31,9,0.0,2,0,0,99294.22,0
6233,850,Male,34,2,72079.71,1,1,1,115767.93,0
9332,710,Female,62,9,148214.36,1,1,0,48571.14,1
6283,726,Male,37,2,132057.92,2,1,0,34743.98,0
4208,447,Female,44,5,89188.83,1,1,1,75408.24,0
224,671,Male,45,6,99564.22,1,1,1,108872.45,1
8915,606,Male,36,1,155655.46,1,1,1,192387.51,1
6469,615,Female,23,4,0.0,2,1,0,196476.19,0
9413,751,Female,44,10,0.0,2,1,0,170634.49,0
846,714,Male,21,6,86402.52,2,0,0,27330.59,0
4289,731,Female,37,1,128932.4,1,1,1,180712.52,0
5560,564,Male,35,4,0.0,1,1,0,158937.55,0
2551,537,Female,53,3,0.0,1,1,1,91406.62,0
117,506,Female,41,1,0.0,2,1,0,31766.3,0
8837,664,Male,46,2,0.0,1,1,1,177423.02,1
5966,508,Female,43,9,0.0,1,1,0,103726.71,0
8195,577,Female,59,7,111396.97,1,0,1,191070.01,0
8659,730,Male,25,5,167385.81,1,1,1,56307.51,0
7489,600,Female,26,6,108909.12,1,1,0,82547.01,0
5,645,Male,44,8,113755.78,2,1,0,149756.71,1
5342,807,Male,47,1,171937.27,1,1,1,65636.92,0
9111,633,Male,40,5,86172.81,2,1,1,117279.49,0
4324,489,Male,34,5,0.0,1,0,0,43540.59,0
1063,812,Male,34,5,103818.43,1,1,1,166038.27,0
2590,848,Male,22,7,120811.89,1,1,1,185510.34,0
8434,512,Male,41,7,122403.24,1,0,1,37439.9,1
3735,447,Female,32,10,0.0,1,1,1,151815.76,0
3517,771,Male,18,1,0.0,2,0,0,41542.95,0
6986,627,Male,48,1,132759.8,1,1,0,78899.22,0
6767,608,Male,48,7,75801.74,1,1,0,125762.95,0
5622,670,Male,38,10,89416.99,1,0,0,144275.39,0
1605,636,Female,31,9,80844.69,2,1,1,74641.9,0
1733,614,Male,32,7,99462.8,2,1,1,51117.06,0
9341,654,Male,29,7,0.0,2,1,1,149184.15,0
3812,625,Female,40,7,141267.67,1,0,1,177397.49,0
9624,350,Female,40,0,111098.85,1,1,1,172321.21,1
1761,662,Female,36,4,166909.2,2,1,0,138871.12,1
5401,654,Male,47,10,0.0,2,1,0,170481.98,0
2739,625,Male,45,7,137555.44,1,0,0,124607.7,0
2472,686,Male,38,6,149238.97,1,1,1,97825.23,0
6738,573,Male,35,9,134498.54,2,1,1,119924.8,0
6891,754,Female,48,7,141819.02,1,1,0,93550.53,1
7943,532,Male,42,1,159024.71,1,1,0,100982.93,1
4206,604,Female,47,8,62094.71,3,0,0,9308.1,1
6371,602,Male,34,5,0.0,2,1,1,77414.45,0
232,512,Female,37,1,0.0,2,0,1,156105.03,0
8258,590,Male,41,1,89086.31,1,1,0,24499.97,0
7561,635,Male,41,4,103544.88,2,1,0,193746.55,0
6168,579,Female,26,10,162482.76,1,1,1,18458.2,0
3596,643,Male,36,0,148159.71,1,0,0,55835.66,0
6288,689,Male,40,8,160272.27,1,1,0,49656.24,0
4632,753,Female,43,5,0.0,2,1,0,109881.71,0
125,432,Male,42,9,152603.45,1,1,0,110265.24,1
7641,797,Male,31,9,0.0,2,1,1,24748.89,0
6229,777,Male,36,7,0.0,1,1,0,106472.34,0
1296,653,Male,55,2,70263.83,1,0,1,62347.71,0
1976,598,Female,38,6,0.0,2,0,0,173783.38,0
9480,593,Female,33,0,95927.04,1,1,0,199478.05,0
9581,850,Female,28,9,0.0,2,1,1,164864.67,0
5750,747,Male,37,9,135776.36,3,1,0,85470.45,1
8152,654,Female,36,2,0.0,2,1,1,146652.11,0
3086,716,Female,22,8,0.0,2,1,1,92606.98,0
9276,435,Male,54,3,0.0,1,1,0,156910.46,1
6882,586,Male,32,1,0.0,2,0,0,31635.99,0
9305,662,Female,39,5,139562.05,2,1,0,61636.22,0
7673,750,Female,37,2,113817.06,1,0,0,88333.74,0
3345,658,Female,31,7,123974.96,1,1,0,102153.75,0
8172,759,Male,31,8,0.0,2,1,1,99086.74,0
9421,613,Male,34,5,144094.2,1,1,0,44510.26,0
5870,632,Male,43,2,100013.51,1,1,0,24275.32,0
6506,585,Female,56,1,128472.8,1,1,0,186476.91,1
2797,652,Male,27,2,166527.88,2,0,1,146007.7,0
918,784,Male,35,3,0.0,2,0,0,81483.64,0
1646,570,Female,50,5,129293.74,1,1,0,177805.44,1
5122,655,Male,27,2,131691.33,1,1,0,49480.66,0
5126,654,Female,54,5,0.0,2,0,1,47139.06,0
4621,567,Male,43,2,115643.58,2,0,0,174606.35,0
6809,684,Female,26,5,87098.91,1,0,0,106095.82,0
364,640,Male,68,9,0.0,2,1,1,199493.38,0
2125,544,Female,45,6,0.0,2,0,1,151401.33,0
8150,760,Male,29,5,103607.24,2,0,1,86334.64,0
8717,443,Male,44,2,0.0,1,1,0,159165.7,0
55,619,Male,43,1,125211.92,1,1,1,113410.49,0
638,744,Female,43,10,147832.15,1,0,1,24234.11,0
302,687,Male,35,8,0.0,2,1,0,10334.05,0
5811,537,Female,38,6,141786.78,1,0,1,147797.54,0
1276,635,Male,37,5,113488.68,1,1,0,95611.74,1
4432,621,Male,33,4,0.0,2,1,1,40299.23,0
3644,593,Female,32,3,0.0,2,1,1,151978.36,0
4143,500,Male,45,2,109162.82,1,1,1,126145.08,0
2878,487,Female,36,1,140137.15,1,1,0,194073.33,0
6493,661,Male,35,9,100107.99,1,1,0,83949.68,0
5240,597,Female,24,1,103219.47,1,1,0,60420.07,0
9408,640,Male,55,10,132436.34,1,1,0,978.66,0
6937,589,Female,50,4,0.0,2,0,1,182076.97,0
7240,600,Female,32,7,98877.95,1,1,0,132973.21,0
2593,692,Male,53,7,150926.99,2,0,0,119817.19,0
2393,850,Male,28,4,147972.19,1,1,0,60708.72,1
523,696,Male,32,8,101160.99,1,1,1,115916.55,0
6376,700,Male,46,5,95872.86,1,1,0,98273.01,1
6981,572,Male,39,4,112290.22,1,1,0,49373.97,1
6677,642,Male,26,8,144238.7,1,1,1,184399.76,0
3900,809,Male,36,9,68881.59,2,0,1,109135.11,0
9634,655,Male,27,10,0.0,2,1,0,51620.94,0
5585,432,Male,38,2,135559.8,2,1,1,71856.3,0
9360,552,Male,39,2,132906.88,1,0,1,149384.43,0
7956,850,Male,81,5,0.0,2,1,1,44827.47,0
7570,697,Male,32,7,175464.85,3,1,0,116442.42,1
6777,754,Female,27,7,0.0,2,1,0,144134.64,0
671,667,Male,42,9,0.0,2,0,1,58137.42,0
4188,644,Male,47,9,137774.11,2,1,0,151902.78,0
666,559,Female,31,3,127070.73,1,0,1,160941.78,0
3266,537,Male,30,1,103138.17,1,1,1,96555.42,0
1887,613,Male,34,8,117300.02,1,1,0,139410.08,0
8472,662,Male,31,3,0.0,2,0,1,27731.05,0
9091,745,Female,40,6,131184.67,1,1,1,49815.62,0
7687,754,Male,61,5,146622.35,1,1,1,41815.22,1
6031,740,Female,40,2,122295.17,2,1,1,30812.84,0
6090,545,Male,26,7,0.0,2,0,1,156598.23,0
6238,466,Male,26,3,156815.71,1,1,1,137476.09,0
7350,669,Male,25,7,157228.61,2,1,0,124382.9,0
7830,595,Female,33,9,0.0,2,1,1,41447.86,0
760,600,Female,43,5,134022.06,1,1,0,194764.83,0
6254,578,Male,37,1,135650.88,1,1,0,199428.19,0
1906,786,Female,29,4,0.0,2,1,0,103372.79,0
3818,725,Female,44,10,0.0,1,0,1,93777.61,0
6269,652,Female,36,1,0.0,2,1,1,19302.78,0
4300,700,Female,28,3,99705.69,2,0,0,146723.72,0
5569,709,Male,36,0,0.0,2,1,0,46811.77,0
7941,592,Male,33,2,156570.86,1,1,1,37140.2,0
4164,636,Male,34,1,84055.43,1,0,0,37490.84,0
5971,805,Male,37,5,0.0,2,1,0,21928.81,0
3579,778,Male,31,9,182275.23,2,1,0,190631.23,0
2832,582,Male,20,4,0.0,1,1,1,55763.66,0
5449,549,Female,46,7,0.0,1,1,1,109057.56,0
3472,594,Male,40,9,122417.17,2,0,1,190882.69,0
6327,667,Female,36,3,121542.57,2,1,1,186841.71,0
137,637,Male,40,2,133463.1,1,0,1,93165.34,0
7043,595,Male,34,2,87967.42,2,0,1,156309.52,0
4892,707,Female,51,10,98438.23,1,0,0,70778.63,1
2180,649,Female,42,7,0.0,2,0,1,22974.01,0
7730,635,Male,43,10,122198.21,2,0,1,179144.54,0
3177,528,Female,27,7,176227.07,2,0,1,139481.53,0
4854,706,Male,23,2,93301.97,2,0,1,127187.04,0
4637,758,Female,30,3,141581.08,1,1,0,156249.06,0
5115,533,Female,49,1,102286.6,3,1,0,69409.37,1
7648,610,Female,31,5,0.0,2,0,0,63736.36,0
4261,794,Female,46,8,134593.79,1,1,1,46386.37,0
1331,849,Male,37,7,143452.74,2,1,1,17294.12,0
7002,564,Female,32,10,139875.2,2,1,0,15378.23,0
6941,501,Male,25,6,104013.79,1,1,0,114774.35,0
8017,459,Male,50,5,109387.9,1,1,0,155721.15,0
6241,775,Female,33,1,118897.1,2,1,1,26362.4,0
